"Source";"Target";"Weight"
"Nrxn1";"Fgf14";"0.688"
"Fgf14";"ENSMUSG00000041670";"0.572"
"Fgf14";"ENSMUSG00000037876";"0.571"
"ENSMUSG00000097451";"Fgf14";"0.517"
"Fgf14";"ENSMUSG00000102657";"0.525"
"Fgf14";"ENSMUSG00000039652";"0.619"
"Gria4";"Ntm";"0.653"
"Gria4";"Sik3";"0.56"
"Gria4";"Rora";"0.547"
"Gria4";"Snap91";"0.537"
"Gria4";"Ehbp1";"0.544"
"Gria4";"Tenm2";"0.553"
"Gria4";"Gabrb2";"0.501"
"Gria4";"Msi2";"0.519"
"Gria4";"Gpatch8";"0.516"
"Gria4";"A330102I10Rik";"0.522"
"Gria4";"Map1b";"0.532"
"Gria4";"Pde4d";"0.573"
"Gria4";"Lrfn5";"0.538"
"Gria4";"Mdga2";"0.642"
"Gria4";"Meg3";"0.625"
"Gria4";"Trio";"0.524"
"Gria4";"Ctnnd2";"0.529"
"Gria4";"Cntn1";"0.501"
"Gria4";"Rbfox1";"0.587"
"Gria4";"Cadm2";"0.563"
"Gria4";"Dscam";"0.605"
"Gria4";"Park2";"0.524"
"Gria4";"Dlgap1";"0.522"
"Gria4";"Nrxn1";"0.601"
"Gria4";"ENSMUSG00000041670";"0.551"
"Gria4";"ENSMUSG00000039652";"0.592"
"Zfp599";"Gm10123";"0.502"
"Zfp599";"Nsf";"0.532"
"Zfp599";"Kansl1";"0.512"
"Zfp599";"Calm1";"0.545"
"Meg3";"Zfp599";"0.599"
"Zfp599";"Son";"0.555"
"Zfp599";"Malat1";"0.697"
"Malat1";"Igsf9b";"0.553"
"Ntm";"Opcml";"0.658"
"Opcml";"Grik4";"0.545"
"Opcml";"Nptn";"0.505"
"Acaca";"Opcml";"0.516"
"Opcml";"Tanc2";"0.503"
"Opcml";"Spock1";"0.5"
"Opcml";"Ntrk2";"0.521"
"Pde4d";"Opcml";"0.59"
"Opcml";"Immp2l";"0.539"
"Nova1";"Opcml";"0.502"
"Opcml";"Akap6";"0.527"
"Mdga2";"Opcml";"0.546"
"Meg3";"Opcml";"0.551"
"Opcml";"Plcxd3";"0.519"
"Ctnnd2";"Opcml";"0.611"
"Opcml";"Csmd3";"0.562"
"Opcml";"Phf20l1";"0.536"
"Cntn1";"Opcml";"0.561"
"Opcml";"Pi4ka";"0.564"
"Ttc3";"Opcml";"0.529"
"Dscam";"Opcml";"0.538"
"Pde10a";"Opcml";"0.615"
"Opcml";"Park2";"0.53"
"Dlgap1";"Opcml";"0.551"
"Mapre2";"Opcml";"0.502"
"Wdr7";"Opcml";"0.559"
"Ntm";"Grik4";"0.63"
"Ntm";"Sik3";"0.563"
"Ntm";"Map2k5";"0.517"
"Ntm";"Rora";"0.633"
"Ntm";"Clasp2";"0.515"
"Ntm";"Rbms3";"0.503"
"Ntm";"Ewsr1";"0.529"
"Ntm";"Ehbp1";"0.605"
"Ntm";"Ccdc88a";"0.525"
"Ntm";"Eml6";"0.568"
"Ntm";"Psme4";"0.51"
"Ntm";"Gabra1";"0.516"
"Ntm";"Ncor1";"0.503"
"Ntm";"Msi2";"0.6"
"Ntm";"Nsf";"0.519"
"Ntm";"Kansl1";"0.523"
"Ntm";"Dip2c";"0.612"
"Ntm";"Ryr2";"0.626"
"Ntm";"A330102I10Rik";"0.533"
"Ntm";"Jarid2";"0.511"
"Ntm";"Mast4";"0.564"
"Ntm";"Rgs7bp";"0.559"
"Pde4d";"Ntm";"0.606"
"Ntm";"Arl15";"0.527"
"Ntm";"Myt1l";"0.562"
"Ntm";"Immp2l";"0.63"
"Ntm";"Ralgapa1";"0.5"
"Ntm";"Mdga2";"0.738"
"Ntm";"Gphn";"0.502"
"Ntm";"Rgs6";"0.528"
"Ntm";"Rbm25";"0.513"
"Ntm";"Nrxn3";"0.525"
"Meg3";"Ntm";"0.678"
"Ntm";"Ckb";"0.551"
"Ntm";"Plcxd3";"0.55"
"Ntm";"Trio";"0.557"
"Ntm";"Ctnnd2";"0.622"
"Ntm";"Ubr5";"0.504"
"Ntm";"Csmd3";"0.596"
"Ntm";"Adcy8";"0.531"
"Ntm";"Phf20l1";"0.538"
"Ntm";"Cntn1";"0.532"
"Ntm";"Rbfox1";"0.573"
"Ntm";"Pi4ka";"0.554"
"Ntm";"Ttc3";"0.585"
"Dscam";"Ntm";"0.636"
"Ntm";"Pde10a";"0.551"
"Ntm";"Park2";"0.529"
"Dlgap1";"Ntm";"0.616"
"Ntm";"Lrpprc";"0.506"
"Nrxn1";"Ntm";"0.619"
"Ntm";"Nol4";"0.507"
"Ntm";"Arhgap26";"0.59"
"Ntm";"Tcf4";"0.538"
"Ntm";"Malat1";"0.548"
"Ntm";"ENSMUSG00000041670";"0.547"
"Ntm";"ENSMUSG00000025757";"0.515"
"Ntm";"ENSMUSG00000083679";"0.501"
"Ntm";"ENSMUSG00000037876";"0.521"
"Ntm";"ENSMUSG00000039652";"0.575"
"Hspa8";"Pkm";"0.585"
"Hspa8";"Mdh1";"0.656"
"Hspa8";"Gabra1";"0.587"
"Hspa8";"Canx";"0.504"
"Hspa8";"Rtn1";"0.562"
"Hspa8";"Hsp90aa1";"0.524"
"Ckb";"Hspa8";"0.649"
"Hspa8";"Grina";"0.51"
"Ttc3";"Hspa8";"0.526"
"Hspa8";"CT010467.1";"0.644"
"Hspa8";"Calm2";"0.561"
"Hspa8";"Ndfip1";"0.538"
"Hspa8";"Gm5514";"0.562"
"ENSMUSG00000083679";"Hspa8";"0.611"
"Hspa8";"ENSMUSG00000030695";"0.637"
"Hspa8";"ENSMUSG00000025428";"0.597"
"Acaca";"Grik4";"0.58"
"Grik4";"Dip2c";"0.509"
"Nova1";"Grik4";"0.501"
"Oxct1";"Grik4";"0.506"
"Cntn1";"Grik4";"0.541"
"Pi4ka";"Grik4";"0.54"
"Pde10a";"Grik4";"0.512"
"Pja2";"Grik4";"0.503"
"Lrpprc";"Grik4";"0.539"
"Mapre2";"Grik4";"0.501"
"Wdr7";"Grik4";"0.593"
"Ldlrad4";"Grik4";"0.559"
"Msi2";"Arhgef12";"0.523"
"Malat1";"Arhgef12";"0.56"
"Scaper";"Kmt2a";"0.53"
"Tenm2";"Kmt2a";"0.522"
"Pde4d";"Kmt2a";"0.592"
"Akap6";"Kmt2a";"0.504"
"Msi2";"Sik3";"0.538"
"Sik3";"A330102I10Rik";"0.529"
"Sik3";"Mast4";"0.531"
"Pde4d";"Sik3";"0.587"
"Sik3";"Gphn";"0.545"
"Meg3";"Sik3";"0.594"
"Trio";"Sik3";"0.535"
"Sik3";"Rims2";"0.508"
"Rbfox1";"Sik3";"0.524"
"Dscam";"Sik3";"0.538"
"Sik3";"Park2";"0.501"
"Dlgap1";"Sik3";"0.57"
"Nrxn1";"Sik3";"0.537"
"ENSMUSG00000041670";"Sik3";"0.512"
"Luc7l3";"Elmod1";"0.525"
"Scaper";"Tenm2";"0.533"
"Cntn1";"Scaper";"0.517"
"Pde4d";"Nptn";"0.58"
"Meg3";"Nptn";"0.517"
"Dlgap1";"Nptn";"0.514"
"Gm10123";"Pkm";"0.529"
"Mdh1";"Pkm";"0.595"
"Ubb";"Pkm";"0.516"
"Rtn1";"Pkm";"0.533"
"Calm1";"Pkm";"0.604"
"Hsp90aa1";"Pkm";"0.572"
"Ckb";"Pkm";"0.656"
"Pkm";"Srrm2";"0.521"
"Hsp90ab1";"Pkm";"0.524"
"Pkm";"Calm2";"0.535"
"ENSMUSG00000083679";"Pkm";"0.656"
"ENSMUSG00000030695";"Pkm";"0.653"
"Pkm";"ENSMUSG00000025428";"0.594"
"Msi2";"Map2k5";"0.526"
"Meg3";"Map2k5";"0.502"
"Csnk1g1";"Prkar1a";"0.51"
"Csnk1g1";"Kidins220";"0.5"
"Csnk1g1";"Akap6";"0.537"
"Csnk1g1";"Ddx24";"0.527"
"Meg3";"Csnk1g1";"0.528"
"Cntn1";"Csnk1g1";"0.522"
"Csnk1g1";"Srpk1";"0.565"
"Mapre2";"Csnk1g1";"0.576"
"Csnk1g1";"Apc";"0.502"
"Wdr7";"Csnk1g1";"0.57"
"Rora";"Rbms3";"0.505"
"Rora";"Ccdc88a";"0.578"
"Rora";"Msi2";"0.557"
"Rora";"Kansl1";"0.527"
"Rora";"Dip2c";"0.514"
"Pde4d";"Rora";"0.605"
"Rora";"Myt1l";"0.566"
"Rora";"Akap6";"0.552"
"Rora";"Mdga2";"0.642"
"Rora";"Rbm25";"0.509"
"Meg3";"Rora";"0.661"
"Rora";"Plcxd3";"0.513"
"Rora";"Ctnnd2";"0.519"
"Rora";"Tnrc6b";"0.505"
"Rora";"Cntn1";"0.548"
"Rora";"Pi4ka";"0.538"
"Cadm2";"Rora";"0.562"
"Rora";"Ncam2";"0.528"
"Rora";"Ttc3";"0.541"
"Dscam";"Rora";"0.681"
"Rora";"Pde10a";"0.535"
"Nrxn1";"Rora";"0.629"
"Rora";"Tcf4";"0.532"
"Rora";"Malat1";"0.558"
"Rora";"ENSMUSG00000041670";"0.555"
"ENSMUSG00000097451";"Rora";"0.502"
"Ttc3";"Nedd4";"0.506"
"Meg3";"Unc13c";"0.502"
"Trio";"Unc13c";"0.509"
"Snap91";"Ehbp1";"0.554"
"Snap91";"Dip2c";"0.535"
"Snap91";"Pde4d";"0.552"
"Snap91";"Lrfn5";"0.512"
"Snap91";"Mdga2";"0.546"
"Snap91";"Meg3";"0.553"
"Snap91";"Fam49b";"0.546"
"Snap91";"Rbfox1";"0.527"
"Snap91";"Stk38";"0.528"
"Snap91";"Nrxn1";"0.567"
"Snap91";"ENSMUSG00000041670";"0.502"
"Snap91";"ENSMUSG00000102657";"0.548"
"Mdga2";"Rasgrf1";"0.507"
"CT010467.1";"Rasgrf1";"0.65"
"Gm10123";"Mdh1";"0.592"
"Gm10123";"Ubb";"0.66"
"Gm10123";"Rtn1";"0.59"
"Gm10123";"Calm1";"0.735"
"Gm10123";"Hsp90aa1";"0.51"
"Gm10123";"Ckb";"0.601"
"Gm10123";"Cox6c";"0.557"
"Gm10123";"Hsp90ab1";"0.574"
"Gm10123";"Calm2";"0.733"
"Gm10123";"Fth1";"0.547"
"Gm10123";"Gm5514";"0.565"
"Gm10123";"ENSMUSG00000083679";"0.632"
"Gm10123";"ENSMUSG00000030695";"0.62"
"Gm10123";"ENSMUSG00000025428";"0.537"
"Mdga2";"Stag1";"0.512"
"Cadm2";"Stag1";"0.574"
"Nrxn1";"Stag1";"0.551"
"Ndfip1";"Stag1";"0.528"
"Msi2";"Tmem108";"0.512"
"Mdga2";"Dock3";"0.547"
"Meg3";"Dock3";"0.532"
"Dock3";"Fam49b";"0.545"
"Ncam2";"Dock3";"0.536"
"Dscam";"Dock3";"0.536"
"Dlgap1";"Dock3";"0.535"
"Nrxn1";"Dock3";"0.509"
"Ctnnd2";"Clasp2";"0.559"
"CT010467.1";"Clasp2";"0.593"
"Arhgap26";"Clasp2";"0.542"
"Pde4d";"Rbms3";"0.54"
"Meg3";"Rbms3";"0.54"
"Dscam";"Rbms3";"0.544"
"Pde10a";"Rbms3";"0.501"
"Mdh1";"Ewsr1";"0.532"
"Mdh1";"Canx";"0.561"
"Ubb";"Mdh1";"0.589"
"Mdh1";"Gm47441";"0.573"
"Mdga2";"Mdh1";"0.556"
"Mdh1";"Rtn1";"0.636"
"Calm1";"Mdh1";"0.581"
"Mdh1";"Hsp90aa1";"0.652"
"Ckb";"Mdh1";"0.734"
"Mdh1";"Grina";"0.526"
"Mdh1";"App";"0.555"
"Ttc3";"Mdh1";"0.594"
"Mdh1";"Pacsin1";"0.517"
"Mdh1";"Hsp90ab1";"0.514"
"Mdh1";"Calm2";"0.689"
"Fth1";"Mdh1";"0.561"
"Mdh1";"Gm5514";"0.675"
"ENSMUSG00000083679";"Mdh1";"0.72"
"Mdh1";"ENSMUSG00000030695";"0.637"
"Mdh1";"ENSMUSG00000025428";"0.646"
"Msi2";"Ehbp1";"0.531"
"Pde4d";"Ehbp1";"0.51"
"Mdga2";"Ehbp1";"0.575"
"Meg3";"Ehbp1";"0.529"
"Ckb";"Ehbp1";"0.52"
"Ctnnd2";"Ehbp1";"0.518"
"Ehbp1";"Ubr5";"0.5"
"Rbfox1";"Ehbp1";"0.507"
"Dscam";"Ehbp1";"0.561"
"Nrxn1";"Ehbp1";"0.525"
"ENSMUSG00000041670";"Ehbp1";"0.519"
"Pde4d";"Ccdc88a";"0.5"
"Mdga2";"Ccdc88a";"0.543"
"Gphn";"Ccdc88a";"0.508"
"Meg3";"Ccdc88a";"0.568"
"Kif21a";"Ccdc88a";"0.502"
"Dscam";"Ccdc88a";"0.566"
"Nrxn1";"Ccdc88a";"0.512"
"Malat1";"Ccdc88a";"0.517"
"ENSMUSG00000041670";"Ccdc88a";"0.513"
"ENSMUSG00000102657";"Ccdc88a";"0.51"
"ENSMUSG00000039652";"Ccdc88a";"0.514"
"Eml6";"Kansl1";"0.521"
"Dip2c";"Eml6";"0.534"
"Pde4d";"Eml6";"0.549"
"Mdga2";"Eml6";"0.515"
"Meg3";"Eml6";"0.578"
"Cntn1";"Eml6";"0.503"
"Son";"Eml6";"0.534"
"Ttc3";"Eml6";"0.516"
"Nrxn1";"Eml6";"0.501"
"ENSMUSG00000041670";"Eml6";"0.529"
"Gabra1";"Psme4";"0.567"
"Map1b";"Psme4";"0.513"
"Mdga2";"Psme4";"0.531"
"Ctnnd2";"Psme4";"0.505"
"Tenm2";"Tanc2";"0.502"
"Pde4d";"Tenm2";"0.594"
"Myt1l";"Tenm2";"0.543"
"Lrfn5";"Tenm2";"0.534"
"Meg3";"Tenm2";"0.557"
"Ctnnd2";"Tenm2";"0.509"
"Tenm2";"Phf20l1";"0.53"
"Cntn1";"Tenm2";"0.589"
"Rbfox1";"Tenm2";"0.501"
"Cadm2";"Tenm2";"0.656"
"Dscam";"Tenm2";"0.548"
"Nrxn1";"Tenm2";"0.606"
"Mdga2";"Gabra1";"0.568"
"Ddx24";"Gabra1";"0.586"
"Meg3";"Gabra1";"0.509"
"Ckb";"Gabra1";"0.587"
"Gabra1";"Phf20l1";"0.516"
"Ttc3";"Gabra1";"0.57"
"Pja2";"Gabra1";"0.507"
"Wdr7";"Gabra1";"0.51"
"Tcf4";"Gabra1";"0.506"
"ENSMUSG00000083679";"Gabra1";"0.551"
"Gabra1";"ENSMUSG00000030695";"0.513"
"Meg3";"Gabrb2";"0.503"
"Rbfox1";"Gabrb2";"0.521"
"Canx";"Atp5g1";"0.515"
"Canx";"Npepps";"0.561"
"Ckb";"Canx";"0.607"
"Canx";"Atp6v1a";"0.519"
"Canx";"Calm2";"0.615"
"Canx";"Nol4";"0.536"
"ENSMUSG00000083679";"Canx";"0.543"
"Canx";"ENSMUSG00000025428";"0.606"
"Msi2";"Specc1";"0.525"
"Specc1";"Gpatch8";"0.514"
"Specc1";"A330102I10Rik";"0.558"
"Map1b";"Specc1";"0.531"
"Specc1";"Srek1";"0.524"
"Pde4d";"Specc1";"0.508"
"Mdga2";"Specc1";"0.529"
"Meg3";"Specc1";"0.611"
"Ctnnd2";"Specc1";"0.503"
"Asap1";"Specc1";"0.528"
"Phf20l1";"Specc1";"0.51"
"Rbfox1";"Specc1";"0.56"
"Cadm2";"Specc1";"0.502"
"Dscam";"Specc1";"0.529"
"Nrxn1";"Specc1";"0.527"
"Nrg2";"Specc1";"0.516"
"Malat1";"Specc1";"0.602"
"ENSMUSG00000037876";"Specc1";"0.513"
"Ubb";"Gm47441";"0.622"
"Ubb";"Rtn1";"0.64"
"Ubb";"Calm1";"0.635"
"Ubb";"Hsp90aa1";"0.608"
"Ubb";"Ckb";"0.569"
"Ubb";"Cox6c";"0.581"
"Ttc3";"Ubb";"0.534"
"Ubb";"Pacsin1";"0.561"
"Ubb";"Hsp90ab1";"0.569"
"Ubb";"Calm2";"0.567"
"Ubb";"Fth1";"0.62"
"Ubb";"Gm5514";"0.654"
"Ubb";"ENSMUSG00000083679";"0.618"
"Ubb";"ENSMUSG00000030695";"0.647"
"A330102I10Rik";"Arhgap44";"0.528"
"Rgs7bp";"Arhgap44";"0.535"
"Mdga2";"Arhgap44";"0.503"
"Meg3";"Arhgap44";"0.579"
"Dscam";"Arhgap44";"0.598"
"Malat1";"Arhgap44";"0.53"
"Tra2b";"Rabep1";"0.534"
"Meg3";"Pitpna";"0.534"
"Fam49b";"Pitpna";"0.522"
"Pitpna";"Srrm2";"0.504"
"Nrg2";"Abr";"0.505"
"Atxn1";"Myo18a";"0.546"
"Tra2b";"Myo18a";"0.504"
"Malat1";"Myo18a";"0.504"
"Nf1";"ENSMUSG00000039652";"0.568"
"Acaca";"Nova1";"0.566"
"Acaca";"Oxct1";"0.55"
"Acaca";"Cdh10";"0.589"
"Cntn1";"Acaca";"0.629"
"Ttc3";"Acaca";"0.547"
"Pde10a";"Acaca";"0.566"
"Pja2";"Acaca";"0.508"
"Acaca";"Mapre2";"0.613"
"Acaca";"Wdr7";"0.643"
"Acaca";"Ldlrad4";"0.54"
"Gphn";"Vmp1";"0.514"
"Meg3";"Vmp1";"0.519"
"Asap1";"Vmp1";"0.503"
"ENSMUSG00000041670";"Vmp1";"0.519"
"Msi2";"Gpatch8";"0.587"
"Msi2";"Nsf";"0.532"
"Msi2";"Mapt";"0.555"
"Msi2";"Kansl1";"0.616"
"Msi2";"Dip2c";"0.524"
"Msi2";"Amph";"0.551"
"Msi2";"Atxn1";"0.617"
"Map1b";"Msi2";"0.513"
"Msi2";"Mast4";"0.522"
"Pde4d";"Msi2";"0.557"
"Mdga2";"Msi2";"0.527"
"Msi2";"Gphn";"0.511"
"Msi2";"Foxn3";"0.589"
"Meg3";"Msi2";"0.684"
"Msi2";"Trio";"0.591"
"Ctnnd2";"Msi2";"0.51"
"Msi2";"Rims2";"0.542"
"Msi2";"Asap1";"0.66"
"Rbfox1";"Msi2";"0.582"
"Dscam";"Msi2";"0.632"
"Msi2";"Park2";"0.557"
"Dlgap1";"Msi2";"0.601"
"Nrxn1";"Msi2";"0.589"
"Msi2";"Nrg2";"0.654"
"Malat1";"Msi2";"0.662"
"ENSMUSG00000041670";"Msi2";"0.575"
"Msi2";"ENSMUSG00000037876";"0.521"
"ENSMUSG00000097451";"Msi2";"0.602"
"Msi2";"ENSMUSG00000039652";"0.547"
"Mdga2";"Luc7l3";"0.56"
"Meg3";"Luc7l3";"0.508"
"Ckb";"Luc7l3";"0.512"
"Cadm2";"Luc7l3";"0.518"
"Mir99ahg";"Luc7l3";"0.544"
"Luc7l3";"Stk38";"0.534"
"ENSMUSG00000083679";"Luc7l3";"0.517"
"Atp5g1";"A330102I10Rik";"0.533"
"Rgs7bp";"Atp5g1";"0.558"
"Calm1";"Atp5g1";"0.509"
"Ckb";"Atp5g1";"0.538"
"Atp5g1";"Calm2";"0.519"
"Atp5g1";"Nol4";"0.517"
"ENSMUSG00000083679";"Atp5g1";"0.505"
"Mdga2";"Cdk12";"0.504"
"Ddx24";"Cdk12";"0.536"
"Meg3";"Cdk12";"0.59"
"Oxct1";"Cdk12";"0.504"
"Cntn1";"Cdk12";"0.512"
"Ttc3";"Cdk12";"0.548"
"Dscam";"Cdk12";"0.564"
"Wdr7";"Cdk12";"0.507"
"Malat1";"Cdk12";"0.523"
"Pde4d";"Gpatch8";"0.505"
"Gphn";"Gpatch8";"0.547"
"Meg3";"Gpatch8";"0.573"
"Asap1";"Gpatch8";"0.506"
"Rbfox1";"Gpatch8";"0.561"
"Nrg2";"Gpatch8";"0.604"
"Malat1";"Gpatch8";"0.575"
"ENSMUSG00000041670";"Gpatch8";"0.562"
"Nsf";"Mapt";"0.526"
"Nsf";"Kansl1";"0.528"
"Nsf";"Atxn1";"0.524"
"Map1b";"Nsf";"0.518"
"Pde4d";"Nsf";"0.569"
"Mdga2";"Nsf";"0.505"
"Meg3";"Nsf";"0.628"
"Nsf";"Trio";"0.539"
"Rbfox1";"Nsf";"0.514"
"Nsf";"App";"0.514"
"Dscam";"Nsf";"0.537"
"Nrxn1";"Nsf";"0.521"
"Nsf";"Nrg2";"0.559"
"Malat1";"Nsf";"0.617"
"ENSMUSG00000097451";"Nsf";"0.527"
"Mapt";"Kansl1";"0.514"
"Pde4d";"Mapt";"0.512"
"Meg3";"Mapt";"0.618"
"Dscam";"Mapt";"0.536"
"Nrxn1";"Mapt";"0.516"
"Malat1";"Mapt";"0.581"
"Prkar1a";"Kansl1";"0.503"
"Kansl1";"Snhg20";"0.587"
"Dip2c";"Kansl1";"0.553"
"Kansl1";"Atxn1";"0.519"
"Pde4d";"Kansl1";"0.507"
"Mdga2";"Kansl1";"0.598"
"Meg3";"Kansl1";"0.639"
"Asap1";"Kansl1";"0.504"
"Pi4ka";"Kansl1";"0.529"
"Ttc3";"Kansl1";"0.524"
"Dscam";"Kansl1";"0.535"
"Nrxn1";"Kansl1";"0.524"
"Nrg2";"Kansl1";"0.62"
"Malat1";"Kansl1";"0.687"
"ENSMUSG00000041670";"Kansl1";"0.516"
"ENSMUSG00000097451";"Kansl1";"0.556"
"Pde4d";"Tanc2";"0.609"
"Mdga2";"Tanc2";"0.508"
"Meg3";"Tanc2";"0.542"
"Ttc3";"Tanc2";"0.513"
"Dscam";"Tanc2";"0.508"
"Dlgap1";"Tanc2";"0.505"
"Nrxn1";"Tanc2";"0.555"
"ENSMUSG00000097451";"Tanc2";"0.502"
"ENSMUSG00000102657";"Tanc2";"0.509"
"Meg3";"Prkar1a";"0.584"
"Oxct1";"Prkar1a";"0.522"
"Cntn1";"Prkar1a";"0.517"
"Ttc3";"Prkar1a";"0.531"
"Wdr7";"Prkar1a";"0.529"
"Prkar1a";"Ldlrad4";"0.503"
"Prkar1a";"Malat1";"0.509"
"Atxn1";"Snhg20";"0.548"
"Snhg20";"Rbm25";"0.509"
"Meg3";"Snhg20";"0.646"
"Tra2b";"Snhg20";"0.508"
"Nrg2";"Snhg20";"0.534"
"Malat1";"Snhg20";"0.675"
"Pde4d";"Dip2c";"0.506"
"Lrfn5";"Dip2c";"0.512"
"Mdga2";"Dip2c";"0.552"
"Meg3";"Dip2c";"0.613"
"Dscam";"Dip2c";"0.546"
"Nrxn1";"Dip2c";"0.547"
"Malat1";"Dip2c";"0.576"
"ENSMUSG00000041670";"Dip2c";"0.519"
"ENSMUSG00000097451";"Dip2c";"0.512"
"Pde4d";"Chrm3";"0.62"
"Meg3";"Chrm3";"0.527"
"Rbfox1";"Chrm3";"0.563"
"Nrxn1";"Chrm3";"0.52"
"Ryr2";"A330102I10Rik";"0.569"
"Ryr2";"Immp2l";"0.543"
"Mdga2";"Ryr2";"0.629"
"Gphn";"Ryr2";"0.544"
"Trio";"Ryr2";"0.532"
"Dscam";"Ryr2";"0.574"
"Ryr2";"Park2";"0.509"
"Dlgap1";"Ryr2";"0.513"
"Pde4d";"Amph";"0.507"
"Mdga2";"Amph";"0.57"
"Meg3";"Amph";"0.54"
"Trio";"Amph";"0.507"
"Ctnnd2";"Amph";"0.507"
"Amph";"Vps13b";"0.513"
"Amph";"Asap1";"0.554"
"Rbfox1";"Amph";"0.574"
"Malat1";"Amph";"0.518"
"ENSMUSG00000041670";"Amph";"0.501"
"ENSMUSG00000037876";"Amph";"0.509"
"ENSMUSG00000097451";"Amph";"0.507"
"Rgs7bp";"A330102I10Rik";"0.567"
"Mdga2";"A330102I10Rik";"0.553"
"Meg3";"A330102I10Rik";"0.582"
"Trio";"A330102I10Rik";"0.517"
"A330102I10Rik";"Adcy8";"0.503"
"Dscam";"A330102I10Rik";"0.547"
"Malat1";"A330102I10Rik";"0.506"
"Meg3";"Prpf4b";"0.515"
"Malat1";"Prpf4b";"0.506"
"Ctnnd2";"Jarid2";"0.553"
"Cntn1";"Jarid2";"0.512"
"Atxn1";"Foxn3";"0.548"
"Meg3";"Atxn1";"0.617"
"Asap1";"Atxn1";"0.559"
"Tra2b";"Atxn1";"0.527"
"Dlgap1";"Atxn1";"0.531"
"Nrg2";"Atxn1";"0.577"
"Malat1";"Atxn1";"0.643"
"ENSMUSG00000097451";"Atxn1";"0.511"
"Meg3";"Wnk2";"0.526"
"Malat1";"Wnk2";"0.514"
"Rbfox1";"Spock1";"0.545"
"Spock1";"Park2";"0.507"
"Pja2";"Hnrnpk";"0.538"
"Mapre2";"Hnrnpk";"0.515"
"Wdr7";"Hnrnpk";"0.512"
"Pde4d";"Map1b";"0.541"
"Map1b";"Dnmt3a";"0.526"
"Map1b";"Akap6";"0.507"
"Map1b";"Mdga2";"0.531"
"Map1b";"Gphn";"0.533"
"Meg3";"Map1b";"0.659"
"Map1b";"Trio";"0.551"
"Map1b";"Ctnnd2";"0.535"
"Map1b";"Asap1";"0.524"
"Map1b";"Cntn1";"0.519"
"Map1b";"Slc38a1";"0.561"
"Map1b";"Rbfox1";"0.519"
"Map1b";"App";"0.504"
"Dscam";"Map1b";"0.531"
"Map1b";"Ankrd12";"0.511"
"Map1b";"Dlgap1";"0.591"
"Nrxn1";"Map1b";"0.512"
"Map1b";"Malat1";"0.513"
"Map1b";"ENSMUSG00000041670";"0.542"
"Map1b";"ENSMUSG00000102657";"0.527"
"Pde4d";"Mast4";"0.515"
"Gphn";"Mast4";"0.523"
"Meg3";"Mast4";"0.522"
"Trio";"Mast4";"0.511"
"Rbfox1";"Mast4";"0.517"
"Gphn";"Srek1";"0.507"
"Meg3";"Srek1";"0.559"
"Ctnnd2";"Srek1";"0.513"
"Kif21a";"Srek1";"0.503"
"Rbfox1";"Srek1";"0.501"
"ENSMUSG00000041670";"Srek1";"0.522"
"ENSMUSG00000037876";"Srek1";"0.51"
"ENSMUSG00000097451";"Srek1";"0.556"
"Mdga2";"Rgs7bp";"0.549"
"Meg3";"Rgs7bp";"0.51"
"Rgs7bp";"Ckb";"0.512"
"Rgs7bp";"Srrm2";"0.512"
"Rgs7bp";"Calm2";"0.531"
"Malat1";"Rgs7bp";"0.527"
"Rgs7bp";"ENSMUSG00000083679";"0.509"
"Pde4d";"Arl15";"0.509"
"Pde4d";"Myt1l";"0.508"
"Pde4d";"Hdac9";"0.505"
"Pde4d";"Akap6";"0.624"
"Pde4d";"Lrfn5";"0.588"
"Pde4d";"Mdga2";"0.597"
"Pde4d";"Gphn";"0.605"
"Pde4d";"Meg3";"0.712"
"Pde4d";"Plcxd3";"0.528"
"Pde4d";"Zfr";"0.536"
"Pde4d";"Trio";"0.557"
"Pde4d";"Ctnnd2";"0.607"
"Pde4d";"Rims2";"0.525"
"Pde4d";"Phf20l1";"0.507"
"Pde4d";"Tnrc6b";"0.57"
"Pde4d";"Cntn1";"0.603"
"Pde4d";"Rbfox1";"0.677"
"Pde4d";"Grin2a";"0.537"
"Pde4d";"Pi4ka";"0.507"
"Pde4d";"Cadm2";"0.533"
"Pde4d";"Ttc3";"0.51"
"Pde4d";"Dscam";"0.663"
"Pde4d";"Pde10a";"0.539"
"Pde4d";"Park2";"0.503"
"Pde4d";"Dlgap1";"0.583"
"Pde4d";"Nrxn1";"0.657"
"Pde4d";"Nrg2";"0.553"
"Pde4d";"Wdr7";"0.515"
"Pde4d";"Ldlrad4";"0.501"
"Pde4d";"Malat1";"0.557"
"Pde4d";"Ablim1";"0.619"
"Pde4d";"ENSMUSG00000041670";"0.587"
"Pde4d";"ENSMUSG00000097451";"0.58"
"Pde4d";"ENSMUSG00000102657";"0.532"
"Pde4d";"ENSMUSG00000013539";"0.512"
"Pde4d";"ENSMUSG00000039652";"0.54"
"Meg3";"Dnmt3a";"0.519"
"Nrg2";"Dnmt3a";"0.513"
"Ctnnd2";"Ncoa1";"0.552"
"Ncoa1";"Arhgap26";"0.501"
"Rtn1";"Gm47441";"0.604"
"Hsp90aa1";"Gm47441";"0.502"
"Fth1";"Gm47441";"0.557"
"Gm5514";"Gm47441";"0.571"
"ENSMUSG00000083679";"Gm47441";"0.513"
