"Source";"Target";"Weight"
"Pcdh9";"Arhgap26";"0.527"
"Pcdh9";"Wdr7";"0.508"
"Pcdh9";"Malat1";"0.546"
"Pcdh9";"Ablim1";"0.617"
"Pcdh9";"ENSMUSG00000041670";"0.638"
"Pcdh9";"ENSMUSG00000037876";"0.51"
"ENSMUSG00000097451";"Pcdh9";"0.625"
"Pcdh9";"ENSMUSG00000102657";"0.517"
"Grik4";"Klhl1";"0.545"
"Dach1";"Gpc6";"0.552"
"Dach1";"Scaper";"0.532"
"Dach1";"Tenm2";"0.504"
"Dach1";"Acaca";"0.605"
"Dach1";"Nova1";"0.502"
"Dach1";"Oxct1";"0.651"
"Ctnnd2";"Dach1";"0.539"
"Dach1";"Phf20l1";"0.538"
"Cntn1";"Dach1";"0.689"
"Ttc3";"Dach1";"0.565"
"Pde10a";"Dach1";"0.522"
"Dach1";"Fer";"0.55"
"Pja2";"Dach1";"0.507"
"Dach1";"Impact";"0.526"
"Dach1";"Mapre2";"0.625"
"Dach1";"Wdr7";"0.666"
"Dach1";"Ldlrad4";"0.506"
"Dach1";"ENSMUSG00000005506";"0.584"
"Dach1";"ENSMUSG00000102657";"0.517"
"Fgf14";"Mycbp2";"0.613"
"Gria4";"Mycbp2";"0.58"
"Mycbp2";"Opcml";"0.522"
"Mycbp2";"Ntm";"0.675"
"Mycbp2";"Grik4";"0.545"
"Rora";"Mycbp2";"0.547"
"Mycbp2";"Nedd4";"0.528"
"Mycbp2";"Snap91";"0.521"
"Mycbp2";"Dock3";"0.513"
"Mycbp2";"Ehbp1";"0.595"
"Mycbp2";"Ccdc88a";"0.531"
"Mycbp2";"Psme4";"0.508"
"Mycbp2";"Gabra1";"0.533"
"Mycbp2";"Ncor1";"0.522"
"Mycbp2";"Arhgap44";"0.536"
"Mycbp2";"Coro6";"0.517"
"Mycbp2";"Acaca";"0.542"
"Mycbp2";"Atp5g1";"0.563"
"Mycbp2";"Cdk12";"0.519"
"Mycbp2";"Gm10039";"0.507"
"Mycbp2";"Dip2c";"0.51"
"Mycbp2";"Ryr2";"0.561"
"Mycbp2";"A330102I10Rik";"0.554"
"Mycbp2";"Mast4";"0.511"
"Mycbp2";"Rgs7bp";"0.516"
"Pde4d";"Mycbp2";"0.545"
"Mycbp2";"Ncoa1";"0.521"
"Mycbp2";"Immp2l";"0.6"
"Mdga2";"Mycbp2";"0.671"
"Mycbp2";"Ddx24";"0.512"
"Meg3";"Mycbp2";"0.596"
"Mycbp2";"Ckb";"0.578"
"Mycbp2";"Oxct1";"0.513"
"Mycbp2";"Ctnnd2";"0.612"
"Mycbp2";"Ubr5";"0.531"
"Mycbp2";"Adcy8";"0.519"
"Mycbp2";"Phf20l1";"0.552"
"Mycbp2";"Cntn1";"0.58"
"Mycbp2";"Pi4ka";"0.523"
"Mycbp2";"App";"0.505"
"Mycbp2";"Ttc3";"0.626"
"Dscam";"Mycbp2";"0.616"
"Mycbp2";"Pde10a";"0.597"
"Mycbp2";"Park2";"0.505"
"Nrxn1";"Mycbp2";"0.552"
"Mycbp2";"Wdr7";"0.507"
"Mycbp2";"Tcf4";"0.534"
"Mycbp2";"ENSMUSG00000041670";"0.589"
"Mycbp2";"ENSMUSG00000025757";"0.528"
"Mycbp2";"ENSMUSG00000083679";"0.5"
"Mycbp2";"ENSMUSG00000037876";"0.508"
"Mycbp2";"ENSMUSG00000102657";"0.518"
"Dscam";"Rbm26";"0.502"
"Gpc6";"Gphn";"0.513"
"Meg3";"Gpc6";"0.514"
"Ctnnd2";"Gpc6";"0.562"
"Cntn1";"Gpc6";"0.504"
"Rbfox1";"Gpc6";"0.564"
"Grin2a";"Gpc6";"0.654"
"Dscam";"Gpc6";"0.5"
"Dlgap1";"Gpc6";"0.598"
"ENSMUSG00000041670";"Gpc6";"0.616"
"ENSMUSG00000102657";"Gpc6";"0.519"
"Mdga2";"Nalcn";"0.531"
"Fam49b";"Nalcn";"0.52"
"Dscam";"Nalcn";"0.543"
"Nrxn1";"Nalcn";"0.58"
"Gria4";"Fgf14";"0.652"
"Fgf14";"Opcml";"0.565"
"Fgf14";"Ntm";"0.745"
"Fgf14";"Sik3";"0.521"
"Fgf14";"Nptn";"0.515"
"Fgf14";"Map2k5";"0.536"
"Rora";"Fgf14";"0.644"
"Fgf14";"Dock3";"0.549"
"Fgf14";"Clasp2";"0.569"
"Fgf14";"Ehbp1";"0.617"
"Fgf14";"Ccdc88a";"0.546"
"Fgf14";"Eml6";"0.533"
"Fgf14";"Psme4";"0.533"
"Fgf14";"Tenm2";"0.557"
"Fgf14";"Gabra1";"0.552"
"Fgf14";"Specc1";"0.533"
"Fgf14";"Ncor1";"0.568"
"Fgf14";"Arhgap44";"0.511"
"Fgf14";"Acaca";"0.502"
"Fgf14";"Msi2";"0.63"
"Fgf14";"Tanc2";"0.51"
"Fgf14";"Dip2c";"0.59"
"Fgf14";"Ryr2";"0.6"
"Fgf14";"Cdk13";"0.518"
"Fgf14";"Amph";"0.507"
"Fgf14";"A330102I10Rik";"0.525"
"Fgf14";"Map1b";"0.514"
"Fgf14";"Mast4";"0.551"
"Fgf14";"Rgs7bp";"0.548"
"Pde4d";"Fgf14";"0.677"
"Fgf14";"Myt1l";"0.567"
"Fgf14";"Immp2l";"0.518"
"Ralgapa1";"Fgf14";"0.551"
"Fgf14";"Lrfn5";"0.57"
"Mdga2";"Fgf14";"0.756"
"Fgf14";"Gphn";"0.531"
"Fgf14";"Nrxn3";"0.56"
"Meg3";"Fgf14";"0.625"
"Fgf14";"Trio";"0.512"
"Fgf14";"Ctnnd2";"0.65"
"Fgf14";"Ubr5";"0.519"
"Fgf14";"Rims2";"0.532"
"Fgf14";"Oxr1";"0.612"
"Fgf14";"Csmd3";"0.637"
"Fgf14";"Phf20l1";"0.533"
"Fgf14";"Rbfox1";"0.571"
"Cadm2";"Fgf14";"0.609"
"Fgf14";"Ncam2";"0.587"
"Fgf14";"Ttc3";"0.512"
"Dscam";"Fgf14";"0.701"
"Fgf14";"Pde10a";"0.53"
"Fgf14";"Park2";"0.523"
"Fgf14";"Rcan2";"0.524"
"Fgf14";"Dlgap1";"0.626"
"Nrxn1";"Fgf14";"0.691"
"Fgf14";"Arhgap26";"0.542"
"Fgf14";"ENSMUSG00000041670";"0.578"
"Fgf14";"ENSMUSG00000037876";"0.572"
"ENSMUSG00000097451";"Fgf14";"0.519"
"Fgf14";"ENSMUSG00000102657";"0.531"
"Fgf14";"ENSMUSG00000039652";"0.629"
"Gria4";"Ntm";"0.654"
"Gria4";"Sik3";"0.572"
"Gria4";"Rora";"0.546"
"Gria4";"Snap91";"0.543"
"Gria4";"Clasp2";"0.5"
"Gria4";"Ehbp1";"0.551"
"Gria4";"Tenm2";"0.563"
"Gria4";"Msi2";"0.528"
"Gria4";"Gpatch8";"0.512"
"Gria4";"Ryr2";"0.537"
"Gria4";"A330102I10Rik";"0.56"
"Gria4";"Map1b";"0.523"
"Gria4";"Rgs7bp";"0.518"
"Gria4";"Pde4d";"0.572"
"Gria4";"Myt1l";"0.516"
"Gria4";"Lrfn5";"0.548"
"Gria4";"Mdga2";"0.668"
"Gria4";"Gphn";"0.506"
"Gria4";"Meg3";"0.625"
"Gria4";"Trio";"0.525"
"Gria4";"Ctnnd2";"0.595"
"Gria4";"Oxr1";"0.551"
"Gria4";"Fam49b";"0.504"
"Gria4";"Asap1";"0.503"
"Gria4";"Rbfox1";"0.592"
"Gria4";"Cadm2";"0.565"
"Gria4";"Dscam";"0.62"
"Gria4";"Park2";"0.509"
"Gria4";"Rcan2";"0.537"
"Gria4";"Dlgap1";"0.519"
"Gria4";"Nrxn1";"0.608"
"Gria4";"Arhgap26";"0.501"
"Gria4";"ENSMUSG00000041670";"0.556"
"Gria4";"ENSMUSG00000039652";"0.598"
"Zfp599";"Gm10123";"0.506"
"Zfp599";"Nsf";"0.535"
"Zfp599";"Kansl1";"0.513"
"Zfp599";"Calm1";"0.547"
"Meg3";"Zfp599";"0.598"
"Zfp599";"Cox6c";"0.527"
"Zfp599";"Son";"0.556"
"Zfp599";"Malat1";"0.696"
"Malat1";"Igsf9b";"0.565"
"Ntm";"Opcml";"0.654"
"Opcml";"Grik4";"0.55"
"Opcml";"Nptn";"0.524"
"Acaca";"Opcml";"0.525"
"Opcml";"Tanc2";"0.52"
"Opcml";"Ntrk2";"0.53"
"Pde4d";"Opcml";"0.601"
"Opcml";"Immp2l";"0.524"
"Nova1";"Opcml";"0.524"
"Akap6";"Opcml";"0.524"
"Mdga2";"Opcml";"0.545"
"Meg3";"Opcml";"0.555"
"Opcml";"Plcxd3";"0.533"
"Ctnnd2";"Opcml";"0.645"
"Opcml";"Csmd3";"0.575"
"Opcml";"Phf20l1";"0.554"
"Cntn1";"Opcml";"0.565"
"Grin2a";"Opcml";"0.505"
"Opcml";"Pi4ka";"0.565"
"Ttc3";"Opcml";"0.543"
"Dscam";"Opcml";"0.554"
"Pde10a";"Opcml";"0.628"
"Opcml";"Park2";"0.529"
"Dlgap1";"Opcml";"0.555"
"Mapre2";"Opcml";"0.506"
"Wdr7";"Opcml";"0.564"
"Ntm";"Grik4";"0.639"
"Ntm";"Sik3";"0.571"
"Ntm";"Map2k5";"0.536"
"Rora";"Ntm";"0.642"
"Ntm";"Dock3";"0.506"
"Ntm";"Clasp2";"0.541"
"Ntm";"Rbms3";"0.513"
"Ntm";"Ehbp1";"0.615"
"Ntm";"Ccdc88a";"0.527"
"Ntm";"Eml6";"0.579"
"Ntm";"Psme4";"0.518"
"Ntm";"Gabra1";"0.523"
"Ntm";"Ncor1";"0.521"
"Ntm";"Coro6";"0.503"
"Ntm";"Msi2";"0.608"
"Ntm";"Cdk12";"0.509"
"Ntm";"Nsf";"0.53"
"Ntm";"Kansl1";"0.529"
"Ntm";"Dip2c";"0.616"
"Ntm";"Ryr2";"0.653"
"Ntm";"A330102I10Rik";"0.548"
"Ntm";"Jarid2";"0.509"
"Ntm";"Mast4";"0.581"
"Ntm";"Rgs7bp";"0.568"
"Pde4d";"Ntm";"0.618"
"Ntm";"Arl15";"0.527"
"Ntm";"Myt1l";"0.564"
"Ntm";"Immp2l";"0.627"
"Ralgapa1";"Ntm";"0.513"
"Mdga2";"Ntm";"0.744"
"Ntm";"Gphn";"0.511"
"Ntm";"Rgs6";"0.549"
"Ntm";"Rbm25";"0.517"
"Ntm";"Nrxn3";"0.539"
"Meg3";"Ntm";"0.685"
"Ntm";"Ckb";"0.558"
"Ntm";"Plcxd3";"0.558"
"Ntm";"Trio";"0.568"
"Ntm";"Ctnnd2";"0.661"
"Ntm";"Ubr5";"0.518"
"Ntm";"Oxr1";"0.518"
"Ntm";"Csmd3";"0.6"
"Ntm";"Adcy8";"0.54"
"Ntm";"Phf20l1";"0.549"
"Ntm";"Cntn1";"0.536"
"Ntm";"Rbfox1";"0.585"
"Ntm";"Grin2a";"0.5"
"Ntm";"Pi4ka";"0.552"
"Ntm";"Stxbp5l";"0.503"
"Ntm";"App";"0.521"
"Ntm";"Ttc3";"0.597"
"Dscam";"Ntm";"0.653"
"Ntm";"Pde10a";"0.552"
"Ntm";"Park2";"0.527"
"Dlgap1";"Ntm";"0.621"
"Ntm";"Lrpprc";"0.511"
"Nrxn1";"Ntm";"0.623"
"Ntm";"Nol4";"0.51"
"Ntm";"Arhgap26";"0.655"
"Ntm";"Tcf4";"0.529"
"Ntm";"Malat1";"0.555"
"Ntm";"ENSMUSG00000041670";"0.553"
"Ntm";"ENSMUSG00000025757";"0.514"
"Ntm";"ENSMUSG00000083679";"0.506"
"Ntm";"ENSMUSG00000037876";"0.515"
"Ntm";"ENSMUSG00000039652";"0.584"
"Hspa8";"Tspan3";"0.626"
"Hspa8";"Pkm";"0.587"
"Mdh1";"Hspa8";"0.654"
"Gabra1";"Hspa8";"0.596"
"Canx";"Hspa8";"0.513"
"Gm10039";"Hspa8";"0.522"
"Hspa8";"Rtn1";"0.57"
"Hspa8";"Hsp90aa1";"0.54"
"Ckb";"Hspa8";"0.646"
"Hspa8";"Grina";"0.516"
"Ttc3";"Hspa8";"0.539"
"Hspa8";"CT010467.1";"0.656"
"Calm2";"Hspa8";"0.567"
"Ndfip1";"Hspa8";"0.525"
"Hspa8";"Gm5514";"0.579"
"ENSMUSG00000083679";"Hspa8";"0.607"
"Hspa8";"ENSMUSG00000030695";"0.658"
"Hspa8";"ENSMUSG00000025428";"0.605"
"Acaca";"Grik4";"0.594"
"Dip2c";"Grik4";"0.503"
"Nova1";"Grik4";"0.521"
"Mdga2";"Grik4";"0.533"
"Oxct1";"Grik4";"0.518"
"Ctnnd2";"Grik4";"0.504"
"Phf20l1";"Grik4";"0.508"
"Cntn1";"Grik4";"0.537"
"Grik4";"Pi4ka";"0.553"
"Pde10a";"Grik4";"0.536"
"Pja2";"Grik4";"0.512"
"Lrpprc";"Grik4";"0.542"
"Mapre2";"Grik4";"0.505"
"Wdr7";"Grik4";"0.587"
"Grik4";"Ldlrad4";"0.573"
"ENSMUSG00000005506";"Grik4";"0.502"
"Msi2";"Arhgef12";"0.535"
"Kansl1";"Arhgef12";"0.511"
"Meg3";"Arhgef12";"0.504"
"Malat1";"Arhgef12";"0.572"
"ENSMUSG00000097451";"Arhgef12";"0.5"
"Scaper";"Kmt2a";"0.548"
"Tenm2";"Kmt2a";"0.515"
"Pde4d";"Kmt2a";"0.6"
"Akap6";"Kmt2a";"0.511"
"Msi2";"Sik3";"0.548"
"Sik3";"Ryr2";"0.524"
"Sik3";"A330102I10Rik";"0.554"
"Sik3";"Mast4";"0.533"
"Pde4d";"Sik3";"0.59"
"Mdga2";"Sik3";"0.527"
"Sik3";"Gphn";"0.543"
"Meg3";"Sik3";"0.605"
"Trio";"Sik3";"0.539"
"Sik3";"Rims2";"0.518"
"Asap1";"Sik3";"0.509"
"Rbfox1";"Sik3";"0.527"
"Dscam";"Sik3";"0.562"
"Park2";"Sik3";"0.522"
"Dlgap1";"Sik3";"0.571"
"Nrxn1";"Sik3";"0.541"
"ENSMUSG00000041670";"Sik3";"0.523"
"Rasgrf1";"Elmod1";"0.52"
"Luc7l3";"Elmod1";"0.515"
"Scaper";"Tenm2";"0.53"
"Map1b";"Scaper";"0.519"
"Scaper";"Kidins220";"0.517"
"Cntn1";"Scaper";"0.557"
"Mdh1";"Tspan3";"0.562"
"Gabra1";"Tspan3";"0.549"
"Tspan3";"Rtn1";"0.569"
"Hsp90aa1";"Tspan3";"0.545"
"Ckb";"Tspan3";"0.563"
"CT010467.1";"Tspan3";"0.548"
"Calm2";"Tspan3";"0.512"
"Ndfip1";"Tspan3";"0.521"
"ENSMUSG00000083679";"Tspan3";"0.565"
"Tspan3";"ENSMUSG00000030695";"0.501"
"Pde4d";"Nptn";"0.596"
"Meg3";"Nptn";"0.537"
"Ctnnd2";"Nptn";"0.55"
"Cntn1";"Nptn";"0.502"
"Dlgap1";"Nptn";"0.522"
"Ablim1";"Nptn";"0.502"
"Gm10123";"Pkm";"0.543"
"Mdh1";"Pkm";"0.594"
"Ubb";"Pkm";"0.526"
"Pkm";"Rtn1";"0.544"
"Calm1";"Pkm";"0.623"
"Hsp90aa1";"Pkm";"0.588"
"Ckb";"Pkm";"0.666"
"Pkm";"Srrm2";"0.541"
"Pkm";"Hsp90ab1";"0.541"
"Calm2";"Pkm";"0.549"
"Pkm";"Cfl1";"0.542"
"ENSMUSG00000083679";"Pkm";"0.664"
"ENSMUSG00000030695";"Pkm";"0.665"
"Pkm";"ENSMUSG00000025428";"0.605"
"Msi2";"Map2k5";"0.536"
"Kansl1";"Map2k5";"0.508"
"Mdga2";"Map2k5";"0.507"
"Meg3";"Map2k5";"0.514"
"Ctnnd2";"Map2k5";"0.505"
"Csnk1g1";"Prkar1a";"0.541"
"Kidins220";"Csnk1g1";"0.52"
"Akap6";"Csnk1g1";"0.556"
"Ddx24";"Csnk1g1";"0.556"
"Meg3";"Csnk1g1";"0.554"
"Oxct1";"Csnk1g1";"0.517"
"Cntn1";"Csnk1g1";"0.534"
"Csnk1g1";"Srpk1";"0.587"
"Mapre2";"Csnk1g1";"0.592"
"Wdr7";"Csnk1g1";"0.586"
"Rora";"Dock3";"0.51"
"Rora";"Rbms3";"0.518"
"Rora";"Ccdc88a";"0.574"
"Rora";"Eml6";"0.529"
"Rora";"Msi2";"0.562"
"Rora";"Cdk12";"0.532"
"Rora";"Mapt";"0.505"
"Rora";"Kansl1";"0.526"
"Rora";"Dip2c";"0.514"
"Rora";"Pde4d";"0.637"
"Rora";"Myt1l";"0.576"
"Rora";"Akap6";"0.561"
"Rora";"Mdga2";"0.658"
"Rora";"Rbm25";"0.55"
"Rora";"Meg3";"0.664"
"Rora";"Plcxd3";"0.521"
"Rora";"Ctnnd2";"0.567"
"Rora";"Tnrc6b";"0.539"
"Rora";"Cntn1";"0.565"
"Rora";"Pi4ka";"0.534"
"Rora";"Cadm2";"0.564"
"Rora";"Ncam2";"0.564"
"Rora";"Son";"0.529"
"Rora";"Ttc3";"0.558"
"Rora";"Dscam";"0.68"
"Rora";"Pde10a";"0.557"
"Rora";"Dlgap1";"0.516"
"Rora";"Nrxn1";"0.64"
"Rora";"Arhgap26";"0.502"
"Rora";"Tcf4";"0.536"
"Rora";"Malat1";"0.554"
"Rora";"ENSMUSG00000041670";"0.537"
"Rora";"ENSMUSG00000097451";"0.506"
"Ttc3";"Nedd4";"0.527"
"Trio";"Unc13c";"0.503"
"Ehbp1";"Snap91";"0.574"
"Snap91";"Luc7l3";"0.507"
"Dip2c";"Snap91";"0.532"
"Pde4d";"Snap91";"0.548"
"Lrfn5";"Snap91";"0.512"
"Mdga2";"Snap91";"0.589"
"Meg3";"Snap91";"0.556"
"Ctnnd2";"Snap91";"0.517"
"Fam49b";"Snap91";"0.547"
"Rbfox1";"Snap91";"0.523"
"Cadm2";"Snap91";"0.516"
"Dscam";"Snap91";"0.515"
"Snap91";"Stk38";"0.529"
"Nrxn1";"Snap91";"0.572"
"ENSMUSG00000041670";"Snap91";"0.508"
"ENSMUSG00000102657";"Snap91";"0.55"
"Meg3";"Rasgrf1";"0.513"
"Rbfox1";"Rasgrf1";"0.51"
"Rasgrf1";"Stxbp5l";"0.509"
"Rasgrf1";"CT010467.1";"0.608"
"Nrxn1";"Rasgrf1";"0.52"
"Gm10123";"Mdh1";"0.606"
"Gm10123";"Ubb";"0.668"
"Gm10123";"Gm10039";"0.556"
"Gm10123";"Rtn1";"0.6"
"Gm10123";"Calm1";"0.747"
"Gm10123";"Hsp90aa1";"0.519"
"Gm10123";"Ckb";"0.611"
"Gm10123";"Cox6c";"0.588"
"Gm10123";"Hsp90ab1";"0.58"
"Gm10123";"Calm2";"0.741"
"Gm10123";"Cfl1";"0.579"
"Gm10123";"Fth1";"0.578"
"Gm10123";"Gm5514";"0.577"
"Gm10123";"ENSMUSG00000083679";"0.644"
"Gm10123";"ENSMUSG00000030695";"0.63"
"Gm10123";"ENSMUSG00000025428";"0.552"
"Ttc3";"Cep70";"0.515"
"Mdga2";"Stag1";"0.528"
"Cadm2";"Stag1";"0.572"
"Nrxn1";"Stag1";"0.544"
"Ndfip1";"Stag1";"0.561"
"Msi2";"Tmem108";"0.518"
"Asap1";"Tmem108";"0.508"
"Nrg2";"Tmem108";"0.521"
"Malat1";"Tmem108";"0.508"
"Mdga2";"Dock3";"0.582"
"Meg3";"Dock3";"0.558"
"Fam49b";"Dock3";"0.574"
"Dock3";"Ncam2";"0.567"
"Dscam";"Dock3";"0.56"
"Dlgap1";"Dock3";"0.539"
"Nrxn1";"Dock3";"0.542"
"Prkar1a";"Clasp2";"0.517"
"Pde4d";"Clasp2";"0.502"
"Meg3";"Clasp2";"0.533"
"Clasp2";"Rims2";"0.513"
"Dscam";"Clasp2";"0.508"
"CT010467.1";"Clasp2";"0.534"
"Pde4d";"Rbms3";"0.546"
"Ralgapa1";"Rbms3";"0.514"
"Meg3";"Rbms3";"0.538"
"Dscam";"Rbms3";"0.54"
"Pde10a";"Rbms3";"0.529"
"Efna5";"Rbms3";"0.502"
"Nudcd3";"Acaca";"0.55"
"Nudcd3";"Nova1";"0.528"
"Cntn1";"Nudcd3";"0.505"
"Ttc3";"Nudcd3";"0.557"
"Nudcd3";"Fer";"0.5"
"Nudcd3";"Impact";"0.557"
"Nudcd3";"Mapre2";"0.556"
"Nudcd3";"Wdr7";"0.584"
"Nudcd3";"Tcf4";"0.526"
"Mdh1";"Canx";"0.573"
"Ubb";"Mdh1";"0.595"
"Mdh1";"Atp5g1";"0.51"
"Mdh1";"Gm10039";"0.59"
"Gm47441";"Mdh1";"0.577"
"Mdga2";"Mdh1";"0.571"
"Mdh1";"Rtn1";"0.647"
"Calm1";"Mdh1";"0.593"
"Mdh1";"Hsp90aa1";"0.667"
"Ckb";"Mdh1";"0.739"
"Mdh1";"Grina";"0.538"
"Mdh1";"Atp6v1a";"0.511"
"Mdh1";"App";"0.551"
"Ttc3";"Mdh1";"0.607"
"Mdh1";"Pacsin1";"0.537"
"Mdh1";"CT010467.1";"0.507"
"Mdh1";"Hsp90ab1";"0.528"
"Calm2";"Mdh1";"0.696"
"Mdh1";"Cfl1";"0.571"
"Fth1";"Mdh1";"0.581"
"Mdh1";"Gm5514";"0.687"
"ENSMUSG00000083679";"Mdh1";"0.723"
"Mdh1";"ENSMUSG00000030695";"0.646"
"Mdh1";"ENSMUSG00000025428";"0.652"
"Ehbp1";"Vmp1";"0.516"
"Ehbp1";"Msi2";"0.546"
"Ehbp1";"Ryr2";"0.527"
"Ehbp1";"A330102I10Rik";"0.504"
"Pde4d";"Ehbp1";"0.528"
"Ehbp1";"Hdac9";"0.505"
"Mdga2";"Ehbp1";"0.608"
"Meg3";"Ehbp1";"0.539"
"Ehbp1";"Ckb";"0.535"
"Ctnnd2";"Ehbp1";"0.581"
"Ehbp1";"Ubr5";"0.521"
"Fam49b";"Ehbp1";"0.516"
"Rbfox1";"Ehbp1";"0.532"
"Ttc3";"Ehbp1";"0.505"
"Dscam";"Ehbp1";"0.576"
"Ehbp1";"Stk38";"0.502"
"Nrxn1";"Ehbp1";"0.54"
"ENSMUSG00000041670";"Ehbp1";"0.548"
"Ehbp1";"ENSMUSG00000102657";"0.504"
"Ehbp1";"ENSMUSG00000039652";"0.509"
"Mdga2";"Ccdc88a";"0.569"
"Ccdc88a";"Gphn";"0.512"
"Ccdc88a";"Rbm25";"0.514"
"Meg3";"Ccdc88a";"0.565"
"Dscam";"Ccdc88a";"0.574"
"Nrxn1";"Ccdc88a";"0.507"
"Malat1";"Ccdc88a";"0.522"
"ENSMUSG00000102657";"Ccdc88a";"0.5"
"Ccdc88a";"ENSMUSG00000039652";"0.5"
"Eml6";"Kansl1";"0.54"
"Dip2c";"Eml6";"0.557"
"Pde4d";"Eml6";"0.566"
"Mdga2";"Eml6";"0.526"
"Meg3";"Eml6";"0.599"
"Ctnnd2";"Eml6";"0.558"
"Cntn1";"Eml6";"0.517"
"Son";"Eml6";"0.545"
"Ttc3";"Eml6";"0.544"
"Dscam";"Eml6";"0.509"
"Nrxn1";"Eml6";"0.514"
"Eml6";"Arhgap26";"0.501"
"Malat1";"Eml6";"0.522"
"ENSMUSG00000041670";"Eml6";"0.567"
"Gabra1";"Psme4";"0.577"
"Map1b";"Psme4";"0.527"
"Mdga2";"Psme4";"0.565"
"Ctnnd2";"Psme4";"0.567"
"Tanc2";"Tenm2";"0.51"
"Pde4d";"Tenm2";"0.6"
"Tenm2";"Ncoa1";"0.509"
"Myt1l";"Tenm2";"0.555"
"Lrfn5";"Tenm2";"0.538"
"Mdga2";"Tenm2";"0.52"
"Meg3";"Tenm2";"0.548"
"Ctnnd2";"Tenm2";"0.561"
"Phf20l1";"Tenm2";"0.527"
"Cntn1";"Tenm2";"0.59"
"Cadm2";"Tenm2";"0.671"
"Dscam";"Tenm2";"0.539"
"Nrxn1";"Tenm2";"0.604"
"Map1b";"Gabra1";"0.5"
"Gabra1";"Ncoa1";"0.54"
"Mdga2";"Gabra1";"0.6"
"Ddx24";"Gabra1";"0.588"
"Meg3";"Gabra1";"0.517"
"Ckb";"Gabra1";"0.591"
"Ctnnd2";"Gabra1";"0.542"
"Phf20l1";"Gabra1";"0.537"
"Gabra1";"App";"0.509"
"Ttc3";"Gabra1";"0.584"
"Pja2";"Gabra1";"0.515"
"Ndfip1";"Gabra1";"0.512"
"Wdr7";"Gabra1";"0.51"
"Tcf4";"Gabra1";"0.513"
"ENSMUSG00000083679";"Gabra1";"0.554"
"Gabra1";"ENSMUSG00000030695";"0.524"
"Meg3";"Gabrb2";"0.513"
"Rbfox1";"Gabrb2";"0.524"
"Malat1";"Rnf130";"0.502"
"Canx";"Coro6";"0.513"
"Canx";"Atp5g1";"0.534"
"Canx";"Npepps";"0.556"
"Canx";"Gm10039";"0.668"
"Ckb";"Canx";"0.615"
"Canx";"Atp6v1a";"0.538"
"Calm2";"Canx";"0.626"
"Canx";"Nol4";"0.531"
"ENSMUSG00000083679";"Canx";"0.549"
"Canx";"ENSMUSG00000025428";"0.625"
"Msi2";"Specc1";"0.525"
"Specc1";"Gpatch8";"0.52"
"A330102I10Rik";"Specc1";"0.582"
"Map1b";"Specc1";"0.535"
"Srek1";"Specc1";"0.53"
"Pde4d";"Specc1";"0.507"
"Mdga2";"Specc1";"0.548"
"Meg3";"Specc1";"0.61"
"Ctnnd2";"Specc1";"0.566"
"Asap1";"Specc1";"0.528"
"Phf20l1";"Specc1";"0.513"
"Rbfox1";"Specc1";"0.562"
"Cadm2";"Specc1";"0.503"
"Dscam";"Specc1";"0.533"
"Nrxn1";"Specc1";"0.524"
"Nrg2";"Specc1";"0.521"
"Malat1";"Specc1";"0.603"
"ENSMUSG00000037876";"Specc1";"0.515"
"Mdga2";"Ncor1";"0.532"
"Meg3";"Ncor1";"0.503"
"Samd12";"Ncor1";"0.508"
"Ubb";"Gm47441";"0.627"
"Ubb";"Rtn1";"0.652"
"Ubb";"Calm1";"0.641"
"Ubb";"Hsp90aa1";"0.621"
"Ubb";"Ckb";"0.567"
"Ubb";"Cox6c";"0.598"
"Ttc3";"Ubb";"0.542"
"Ubb";"Pacsin1";"0.564"
"Ubb";"Hsp90ab1";"0.575"
"Ubb";"Calm2";"0.573"
"Ubb";"Cfl1";"0.572"
"Ubb";"Fth1";"0.638"
"Ubb";"Gm5514";"0.67"
"Ubb";"ENSMUSG00000083679";"0.616"
"Ubb";"ENSMUSG00000030695";"0.662"
"Arhgap44";"Atp5g1";"0.532"
"A330102I10Rik";"Arhgap44";"0.565"
"Rgs7bp";"Arhgap44";"0.557"
"Mdga2";"Arhgap44";"0.538"
"Meg3";"Arhgap44";"0.573"
"Dscam";"Arhgap44";"0.589"
"Malat1";"Arhgap44";"0.512"
"Rabep1";"Tra2b";"0.547"
"Meg3";"Pitpna";"0.545"
"Pitpna";"Ckb";"0.511"
"Fam49b";"Pitpna";"0.529"
"Pitpna";"Srrm2";"0.51"
"Nrg2";"Abr";"0.502"
"Ctnnd2";"Ssh2";"0.535"
"Gm10039";"Coro6";"0.503"
"Calm2";"Coro6";"0.525"
"Atxn1";"Myo18a";"0.561"
"Myo18a";"Tra2b";"0.518"
"Malat1";"Myo18a";"0.51"
"Nf1";"ENSMUSG00000039652";"0.571"
"Acaca";"Jarid2";"0.52"
"Acaca";"Immp2l";"0.502"
"Acaca";"Nova1";"0.574"
"Acaca";"Ddx24";"0.508"
"Acaca";"Oxct1";"0.568"
"Acaca";"Cdh10";"0.599"
"Ctnnd2";"Acaca";"0.531"
"Cntn1";"Acaca";"0.632"
"Acaca";"Pi4ka";"0.504"
"Ttc3";"Acaca";"0.558"
"Pde10a";"Acaca";"0.584"
"Pja2";"Acaca";"0.518"
"Acaca";"Mapre2";"0.616"
"Acaca";"Wdr7";"0.648"
