"","structure.acronym.IN","structure.acronym","normalized_projection_volume","Group"
"6566","MD","SSp",0.0285477172919327,"BS"
"6567","MD","ACAv",0.00376124785267703,"BS"
"6568","MD","PFL",0,"BS"
"6569","MD","RPO",0,"BS"
"6570","MD","PYR",0,"BS"
"6571","MD","CA3",0.0353021471741929,"BS"
"6572","MD","AI",2.03004486988628,"BS"
"6573","MD","RSPv",4.04091055258138e-07,"BS"
"6574","MD","SIM",2.16752343945275e-06,"BS"
"6575","MD","AAA",0.0050575594273319,"BS"
"6576","MD","NOD",0,"BS"
"6577","MD","VPM",6.54908999968133e-05,"BS"
"6578","MD","CLA",0.205162686887999,"BS"
"6579","MD","LD",0.00203784919218947,"BS"
"6580","MD","AV",0.0031880946149151,"BS"
"6581","MD","PRM",8.79167836723295e-05,"BS"
"6582","MD","LP",0.00316690301460844,"BS"
"6583","MD","CA1",0.000203284052712968,"BS"
"6584","MD","PB",1.25397989489326e-06,"BS"
"6585","MD","MOs",2.92259827638069,"BS"
"6586","MD","ACAv",0.00148263189825412,"BS"
"6587","MD","MOp",0.507420986289006,"BS"
"6588","MD","DG",0.0041660668342331,"BS"
"6589","MD","SSp",0.0175087933230076,"BS"
"6590","MD","SSs",0.00556181510198251,"BS"
"6591","MD","AN",8.23326852181838e-05,"BS"
"6592","MD","PFL",0.000297747424465572,"BS"
"6593","MD","CA3",2.30044036767212e-05,"BS"
"6594","MD","SIM",6.83473272084153e-05,"BS"
"6595","MD","RN",5.67717027905767e-06,"BS"
"6596","MD","CENT",0.000262289207684396,"BS"
"6597","MD","PO",0.0199824897582888,"BS"
"6598","MD","RPO",0,"BS"
"6599","MD","PVT",0.00779186616842983,"BS"
"6600","MD","CLA",0.0739929393005269,"BS"
"6601","MD","AAA",0.00165623605640821,"BS"
"6602","MD","VPM",0.0059429886479392,"BS"
"6603","MD","VM",0.317507043370275,"BS"
"6604","MD","AM",0.00484736665414446,"BS"
"6605","MD","VAL",0.339088880274545,"BS"
"6606","MD","CP",3.6961891481749,"BS"
"6607","MD","LH",0.00177938107734865,"BS"
"6608","MD","MH",4.3206376102503e-05,"BS"
"6609","MD","CEA",0.0038010736283837,"BS"
"6610","MD","PT",8.47940612205689e-06,"BS"
"6611","MD","CUL",0.0011825592052788,"BS"
"6612","MD","NOD",6.73257198410759e-06,"BS"
"6613","MD","PG",0.000394333629918119,"BS"
"6614","MD","FN",0,"BS"
"6615","MD","RSPv",0.0163182412777444,"BS"
"6616","MD","PYR",0,"BS"
"6617","MD","IP",0,"BS"
"6618","MD","ACAd",0.0256414330256159,"BS"
"6619","MD","VPL",0.00240325528720035,"BS"
"6620","MD","ZI",0.00831637884856751,"BS"
"6621","MD","AI",3.27083879834586,"BS"
"6622","MD","RSPd",0.0229456620176328,"BS"
"6623","MD","BLA",0.0114872094846122,"BS"
"6624","MD","ACB",0.0183459304373037,"BS"
"6625","MD","ACAd",0.00978811719979784,"BS"
"6626","MD","RSPd",0.0693911753803272,"BS"
"6627","MD","PYR",0,"BS"
"6628","MD","SIM",0,"BS"
"6629","MD","LD",0.000116017735119378,"BS"
"6630","MD","PFL",4.94289625691175e-05,"BS"
"6631","MD","LH",0.125032801512257,"BS"
"6632","MD","AAA",6.87254315861742e-07,"BS"
"6633","MD","ACB",0.00513315114185834,"BS"
"6634","MD","VPM",0.00290592572075951,"BS"
"6635","MD","CA1",0.0554116992363114,"BS"
"6636","MD","VPL",0.00368977357676093,"BS"
"6637","MD","AV",0.00203784491505533,"BS"
"6638","MD","RPO",0.00646281428538979,"BS"
"6639","MD","MOs",0.0161171621287118,"BS"
"6640","MD","CLA",0.000500336116974487,"BS"
"6641","MD","RN",0.0163162444051566,"BS"
"6642","MD","VM",0.0481597992624588,"BS"
"6643","MD","CEA",0.000443692570019545,"BS"
"6644","MD","SSp",0.0156448269600106,"BS"
"6645","MD","ACAv",0.0126593064877474,"BS"
"6646","MD","AN",6.52165479530366e-07,"BS"
"6647","MD","MOp",0.00443486088650449,"BS"
"6648","MD","CA3",0.00534105561407283,"BS"
"6649","MD","LP",0.00291149715598698,"BS"
"6650","MD","PVT",0.0228578653491284,"BS"
"6651","MD","CENT",3.43685542881322e-06,"BS"
"6652","MD","DG",0.0474224973323901,"BS"
"6653","MD","AI",0.0105615300367593,"BS"
"6654","MD","MH",0.00853483344089555,"BS"
"6655","MD","CP",0.355134375305582,"BS"
"6656","MD","PT",2.19750306405664e-07,"BS"
"6657","MD","PG",0.00962431066390767,"BS"
"6658","MD","RSPv",0.0806137762910395,"BS"
"6659","MD","IP",0,"BS"
"6660","MD","AM",0.000356958633672761,"BS"
"6661","MD","BLA",0,"BS"
"6662","MD","SSs",0.0167280335476519,"BS"
"6663","MD","FN",0,"BS"
"6664","MD","VAL",0.0925193679961804,"BS"
"6665","MD","NOD",0,"BS"
"6666","MD","PO",0.0108496282429093,"BS"
"6667","MD","CUL",0.000133788135687389,"BS"
"6668","MD","PRM",0.000695633935710059,"BS"
"6669","MD","ZI",0.0188826978344279,"BS"
"6670","MD","PB",0,"BS"
"6671","PVT","VPM",2.2712745099848e-06,"BS"
"6672","PVT","PO",2.35477668511432e-05,"BS"
"6673","PVT","LP",0.00145601347097887,"BS"
"6674","PVT","AI",0.230928083160915,"BS"
"6675","PVT","DG",0.17786666848654,"BS"
"6676","PVT","PB",0.000234132285465216,"BS"
"6677","PVT","SSs",0.00241511796632982,"BS"
"6678","PVT","PRM",0.000802175706502222,"BS"
"6679","PVT","MOp",0.00225495340193444,"BS"
"6680","PVT","PYR",1.95512067498535e-09,"BS"
"6681","PVT","FN",2.50529957857387e-08,"BS"
"6682","PVT","CP",1.30839980176857,"BS"
"6683","PVT","CEA",0.290937702819635,"BS"
"6684","PVT","SSp",0.00363481945906519,"BS"
"6685","PVT","RPO",0.00428521882497366,"BS"
"6686","PVT","RSPd",0.000590551495243139,"BS"
"6687","PVT","IP",1.57288685312977e-08,"BS"
"6688","PVT","PG",0.000197440550763852,"BS"
"6689","PVT","RSPv",0.00037414330011812,"BS"
"6690","PVT","CA3",0.437395173128089,"BS"
"6691","PVT","MOs",0.00349329238033075,"BS"
"6692","PVT","ACAv",0.0175499866491799,"BS"
"6693","PVT","AV",0.00605182009123337,"BS"
"6694","PVT","PT",0.0173084388544673,"BS"
"6695","PVT","AAA",0.00868428880528747,"BS"
"6696","PVT","VM",0.0293137275610031,"BS"
"6697","PVT","CLA",0.0770398089801539,"BS"
"6698","PVT","AM",0.0627481758494103,"BS"
"6699","PVT","VPL",0.000120465930193013,"BS"
"6700","PVT","AN",0.000457902600305415,"BS"
"6701","PVT","MD",0.19082622247574,"BS"
"6702","PVT","ACAd",0.00447107586628405,"BS"
"6703","PVT","ZI",0.0631803069113381,"BS"
"6704","PVT","CUL",0.000518972009357538,"BS"
"6705","PVT","BLA",0.242094273552196,"BS"
"6706","PVT","MH",0.0109125258803503,"BS"
"6707","PVT","LH",0.0453114414036734,"BS"
"6708","PVT","RN",0.000410606672948267,"BS"
"6709","PVT","ACB",2.02110304899495,"BS"
"6710","PVT","CENT",0.000374916654453719,"BS"
"6711","PVT","NOD",9.81709264128663e-05,"BS"
"6712","PVT","PFL",0.000659777581670233,"BS"
"6713","PVT","SIM",0.000172105494429587,"BS"
"6714","PVT","LD",0.00131620913050801,"BS"
"6715","PVT","VAL",0.00966667809808021,"BS"
"6716","PVT","CA1",0.923910578920745,"BS"
"6717","PVT","PT",0.0088007232074663,"BS"
"6718","PVT","MOs",0.00115940368022691,"BS"
"6719","PVT","RSPd",0.00243495814730798,"BS"
"6720","PVT","ACAv",0.0020388687855892,"BS"
"6721","PVT","IP",0,"BS"
"6722","PVT","RN",0.000535197329323459,"BS"
"6723","PVT","MD",0.0791531203288381,"BS"
"6724","PVT","CENT",0.000537815767678066,"BS"
"6725","PVT","PO",0,"BS"
"6726","PVT","ZI",0.059954826739081,"BS"
"6727","PVT","AV",9.88792743178355e-05,"BS"
"6728","PVT","PRM",0.000475118149759662,"BS"
"6729","PVT","VM",0.0204705228546829,"BS"
"6730","PVT","VPL",0.000110014011835526,"BS"
"6731","PVT","SSp",0.00266108615363354,"BS"
"6732","PVT","LD",0.000439047182318036,"BS"
"6733","PVT","PG",8.82457538510756e-05,"BS"
"6734","PVT","AAA",0.00672798658590239,"BS"
"6735","PVT","CLA",0.0176967775031384,"BS"
"6736","PVT","AM",0.0147411900414003,"BS"
"6737","PVT","NOD",1.96872658545423e-05,"BS"
"6738","PVT","MOp",0.000662270679535335,"BS"
"6739","PVT","CA3",0.000156567091014064,"BS"
"6740","PVT","AN",0.000751597781660743,"BS"
"6741","PVT","CEA",0.273507998160206,"BS"
"6742","PVT","ACB",0.65706458229803,"BS"
"6743","PVT","SSs",0.00124462050027494,"BS"
"6744","PVT","CUL",0.00102798426861109,"BS"
"6745","PVT","VPM",7.30383866680463e-09,"BS"
"6746","PVT","SIM",0.000212701774183856,"BS"
"6747","PVT","RPO",0.0377786530273836,"BS"
"6748","PVT","CA1",0.00243512713596323,"BS"
"6749","PVT","MH",0.00574991898502838,"BS"
"6750","PVT","RSPv",0.00179116954316417,"BS"
"6751","PVT","ACAd",0.00186743753458294,"BS"
"6752","PVT","LP",0.000888451910161996,"BS"
"6753","PVT","AI",0.0350292770256117,"BS"
"6754","PVT","PYR",1.39040149037649e-06,"BS"
"6755","PVT","PFL",0.00119529618017537,"BS"
"6756","PVT","FN",0,"BS"
"6757","PVT","CP",0.135967618391128,"BS"
"6758","PVT","PB",0.000796260691517811,"BS"
"6759","PVT","VAL",0.00136970354257432,"BS"
"6760","PVT","LH",0.0182142984085642,"BS"
"6761","PVT","BLA",0.0667598014674538,"BS"
"6762","PVT","DG",0.00261092119034925,"BS"
"6763","PVT","AN",0.000110336943834124,"BS"
"6764","PVT","CLA",0.000995526650776292,"BS"
"6765","PVT","RPO",0,"BS"
"6766","PVT","RSPd",0.00120859996987699,"BS"
"6767","PVT","CA3",0.000299829500318766,"BS"
"6768","PVT","DG",0.0126984258266107,"BS"
"6769","PVT","PT",0.00374563623307066,"BS"
"6770","PVT","MOs",0.0266664896071913,"BS"
"6771","PVT","SSs",0.0132958466305005,"BS"
"6772","PVT","CA1",0.00135621677878632,"BS"
"6773","PVT","PRM",0.000317149641526241,"BS"
"6774","PVT","ACAd",0.0318550756712019,"BS"
"6775","PVT","MD",0.0037054211548881,"BS"
"6776","PVT","PB",0,"BS"
"6777","PVT","RN",2.93786269270621e-08,"BS"
"6778","PVT","FN",0,"BS"
"6779","PVT","AM",0.00580254366969173,"BS"
"6780","PVT","PFL",1.55463723650143e-05,"BS"
"6781","PVT","ACB",0.367024954227764,"BS"
"6782","PVT","VAL",0.000174070573091513,"BS"
"6783","PVT","ACAv",0.0277566153781332,"BS"
"6784","PVT","PYR",0,"BS"
"6785","PVT","VPM",0,"BS"
"6786","PVT","CEA",0.0670516880398824,"BS"
"6787","PVT","AI",0.0113652095468805,"BS"
"6788","PVT","LD",0.00010956330189829,"BS"
"6789","PVT","IP",0,"BS"
"6790","PVT","MOp",0.0273104076346443,"BS"
"6791","PVT","RSPv",0.00218330508633289,"BS"
"6792","PVT","CP",0.0174832956084824,"BS"
"6793","PVT","SIM",0,"BS"
"6794","PVT","MH",0.000215658170687426,"BS"
"6795","PVT","NOD",0,"BS"
"6796","PVT","PG",0.000443296366069517,"BS"
"6797","PVT","CUL",7.6760177772898e-06,"BS"
"6798","PVT","PO",4.22568091901186e-05,"BS"
"6799","PVT","VPL",5.67682062464686e-05,"BS"
"6800","PVT","SSp",0.00411851288192705,"BS"
"6801","PVT","CENT",3.32811549034681e-05,"BS"
"6802","PVT","ZI",0.0428266716917174,"BS"
"6803","PVT","LH",0.000264727418218257,"BS"
"6804","PVT","AAA",0.000307493377198095,"BS"
"6805","PVT","VM",0.0023822337693639,"BS"
"6806","PVT","AV",0.000367462537931044,"BS"
"6807","PVT","LP",9.94976827843653e-05,"BS"
"6808","PVT","BLA",0.0291765253279417,"BS"
"6809","PT","AAA",0.0166874636308047,"BS"
"6810","PT","ZI",0.155920642571464,"BS"
"6811","PT","AI",0.0373510093681352,"BS"
"6812","PT","SSp",0.00560454631928464,"BS"
"6813","PT","CEA",0.220425110082222,"BS"
"6814","PT","ACAd",0.00792718208680976,"BS"
"6815","PT","RPO",2.01694558998133e-05,"BS"
"6816","PT","NOD",1.2373564089383e-05,"BS"
"6817","PT","PRM",0.00013291193486547,"BS"
"6818","PT","RN",4.54602546350687e-05,"BS"
"6819","PT","MD",0.0544806854407429,"BS"
"6820","PT","LD",0.00542738316163922,"BS"
"6821","PT","PB",0.00057886604378403,"BS"
"6822","PT","VPM",3.63365273788346e-05,"BS"
"6823","PT","ACAv",0.171229825727278,"BS"
"6824","PT","SSs",0.00139387649249652,"BS"
"6825","PT","MOp",0.0020936358075116,"BS"
"6826","PT","PVT",0.108321079868758,"BS"
"6827","PT","BLA",0.372239703278712,"BS"
"6828","PT","LP",0.00317885751488074,"BS"
"6829","PT","ACB",1.71321750381014,"BS"
"6830","PT","CP",0.396569583100281,"BS"
"6831","PT","IP",0,"BS"
"6832","PT","PYR",0,"BS"
"6833","PT","PG",4.37895415727944e-05,"BS"
"6834","PT","RSPd",0.0119426575300841,"BS"
"6835","PT","VPL",0.000108978056059226,"BS"
"6836","PT","CA3",0.144827745292562,"BS"
"6837","PT","CA1",0.31876100425659,"BS"
"6838","PT","MOs",0.0023870481582004,"BS"
"6839","PT","PO",5.1564450263418e-07,"BS"
"6840","PT","LH",0.0723363282196255,"BS"
"6841","PT","DG",0.00885403618053555,"BS"
"6842","PT","VM",0.00216602822920316,"BS"
"6843","PT","AV",0.00368164516167933,"BS"
"6844","PT","SIM",2.47121033776783e-05,"BS"
"6845","PT","CUL",0.000209500319141519,"BS"
"6846","PT","PFL",8.25127217889188e-05,"BS"
"6847","PT","VAL",0.000382948371481502,"BS"
"6848","PT","FN",0,"BS"
"6849","PT","MH",0.0494838065495581,"BS"
"6850","PT","AN",1.82100592186761e-05,"BS"
"6851","PT","AM",0.0556414725366696,"BS"
"6852","PT","CLA",0.0274666321057398,"BS"
"6853","PT","CENT",0.000251942071273896,"BS"
"6854","PT","RSPv",0.0274529993606101,"BS"
"6855","PT","VAL",0,"BS"
"6856","PT","IP",0,"BS"
"6857","PT","MH",0,"BS"
"6858","PT","CA1",0.00173210249560662,"BS"
"6859","PT","VM",0,"BS"
"6860","PT","PG",0.015316802261238,"BS"
"6861","PT","PB",0,"BS"
"6862","PT","RSPv",0.00579781666790577,"BS"
"6863","PT","RPO",0,"BS"
"6864","PT","RSPd",0.0213095298855565,"BS"
"6865","PT","VPL",0,"BS"
"6866","PT","DG",0.0758370582762007,"BS"
"6867","PT","ZI",0.103507555588704,"BS"
"6868","PT","ACB",0.418233733854172,"BS"
"6869","PT","BLA",0,"BS"
"6870","PT","LH",0,"BS"
"6871","PT","CLA",2.92367828008059e-05,"BS"
"6872","PT","CA3",0.00658428651324395,"BS"
"6873","PT","PRM",0.000113034642413128,"BS"
"6874","PT","CEA",0.00012923029624974,"BS"
"6875","PT","CENT",0,"BS"
"6876","PT","CP",0.035362372255381,"BS"
"6877","PT","CUL",0.000129793735145748,"BS"
"6878","PT","MOp",0.0361584623749469,"BS"
"6879","PT","ACAv",0.0365605819531263,"BS"
"6880","PT","AN",0.000423038467979903,"BS"
"6881","PT","SSp",0.120011787734187,"BS"
"6882","PT","MD",0,"BS"
"6883","PT","SIM",3.87296306215565e-06,"BS"
"6884","PT","SSs",0.104656738478507,"BS"
"6885","PT","LP",1.11780207229854e-05,"BS"
"6886","PT","NOD",0,"BS"
"6887","PT","AAA",0.00161024916275328,"BS"
"6888","PT","PFL",0.00363202574841101,"BS"
"6889","PT","PVT",0.211279918376014,"BS"
"6890","PT","FN",0,"BS"
"6891","PT","AM",0.00280515156412631,"BS"
"6892","PT","ACAd",0.0169523644292861,"BS"
"6893","PT","AI",0.0244565364505671,"BS"
"6894","PT","AV",0,"BS"
"6895","PT","PO",0,"BS"
"6896","PT","PYR",0,"BS"
"6897","PT","LD",4.87356916155063e-05,"BS"
"6898","PT","RN",0.00200752060848217,"BS"
"6899","PT","VPM",0,"BS"
"6900","PT","MOs",0.061425592277108,"BS"
"6901","PT","AV",7.52983086472754e-05,"BS"
"6902","PT","MH",3.16436192119391e-06,"BS"
"6903","PT","CLA",0,"BS"
"6904","PT","MOs",0.00753479148450178,"BS"
"6905","PT","CP",0.00597512303427645,"BS"
"6906","PT","AI",0.017126765004175,"BS"
"6907","PT","DG",0.0576470183249736,"BS"
"6908","PT","RSPd",0.00261720391286626,"BS"
"6909","PT","CENT",0.000494739024841655,"BS"
"6910","PT","AN",0.000104917408670457,"BS"
"6911","PT","VPL",0,"BS"
"6912","PT","PFL",0.00175268995751656,"BS"
"6913","PT","VPM",0,"BS"
"6914","PT","VAL",0,"BS"
"6915","PT","LH",7.44450809324869e-05,"BS"
"6916","PT","MOp",0.00875331189357584,"BS"
"6917","PT","ACAv",0.00227640801659271,"BS"
"6918","PT","RN",0,"BS"
"6919","PT","AM",0.0676950426806091,"BS"
"6920","PT","BLA",0,"BS"
"6921","PT","FN",0,"BS"
"6922","PT","PVT",0.0360500007357464,"BS"
"6923","PT","CA1",0.000410167473496201,"BS"
"6924","PT","LD",0,"BS"
"6925","PT","PYR",0,"BS"
"6926","PT","NOD",0,"BS"
"6927","PT","CA3",0,"BS"
"6928","PT","PB",0,"BS"
"6929","PT","IP",0,"BS"
"6930","PT","RPO",0,"BS"
"6931","PT","ACAd",0.00183845145810912,"BS"
"6932","PT","SIM",0.000181974657884457,"BS"
"6933","PT","PO",0,"BS"
"6934","PT","ZI",0.00984664483414785,"BS"
"6935","PT","MD",0.13547539992903,"BS"
"6936","PT","LP",1.47784458098042e-09,"BS"
"6937","PT","CEA",0.000518845252869874,"BS"
"6938","PT","PRM",0.000323575546555975,"BS"
"6939","PT","VM",0,"BS"
"6940","PT","SSs",0.0355632746050188,"BS"
"6941","PT","PG",0.000535013319958436,"BS"
"6942","PT","SSp",0.0922473326913473,"BS"
"6943","PT","AAA",1.03096253582863e-06,"BS"
"6944","PT","ACB",0.0253742073956358,"BS"
"6945","PT","CUL",0.00365749088832721,"BS"
"6946","PT","RSPv",0.00535127258120856,"BS"
"6947","MH","MOp",0.00106991577969791,"BS"
"6948","MH","ACAv",0.00191450275860752,"BS"
"6949","MH","RSPd",0.000413976316098377,"BS"
"6950","MH","CA3",0.154388975553066,"BS"
"6951","MH","VPM",0,"BS"
"6952","MH","VAL",0.00160934555337769,"BS"
"6953","MH","SIM",0.000130099447041869,"BS"
"6954","MH","BLA",0.0224668657491168,"BS"
"6955","MH","FN",3.78768601403389e-07,"BS"
"6956","MH","ZI",0.0292991982745956,"BS"
"6957","MH","SSs",0.00304447740291486,"BS"
"6958","MH","VM",0.0273864946568216,"BS"
"6959","MH","IP",0,"BS"
"6960","MH","SSp",0.00582638436200613,"BS"
"6961","MH","VPL",0.000836769949446019,"BS"
"6962","MH","PYR",0,"BS"
"6963","MH","AM",0.015540072182695,"BS"
"6964","MH","LP",0.00438889813714334,"BS"
"6965","MH","CLA",4.32665236111577e-05,"BS"
"6966","MH","AAA",0.00101564565023248,"BS"
"6967","MH","PVT",0.0998873949281825,"BS"
"6968","MH","RN",0.00511516328157236,"BS"
"6969","MH","CA1",0.00421186412228531,"BS"
"6970","MH","CUL",0.00129330274247242,"BS"
"6971","MH","PRM",0.00110984472273459,"BS"
"6972","MH","AI",0.00182632149889905,"BS"
"6973","MH","ACAd",0.000502797158247823,"BS"
"6974","MH","CEA",0.00325962109072344,"BS"
"6975","MH","CP",0.00472107724823853,"BS"
"6976","MH","NOD",5.18488872361381e-05,"BS"
"6977","MH","LD",0.00292887424754881,"BS"
"6978","MH","PB",0.00258377744221987,"BS"
"6979","MH","RPO",0.0278775210038991,"BS"
"6980","MH","MD",0.237104970508444,"BS"
"6981","MH","PT",0.0611165021960228,"BS"
"6982","MH","AV",0.00225703684809165,"BS"
"6983","MH","PG",0.000195333683450819,"BS"
"6984","MH","PO",0.000466471736654322,"BS"
"6985","MH","MOs",0.00231824796824902,"BS"
"6986","MH","LH",0.185577836039451,"BS"
"6987","MH","CENT",0.00128148518535806,"BS"
"6988","MH","ACB",0.0606680247370565,"BS"
"6989","MH","RSPv",0.000477722299819252,"BS"
"6990","MH","PFL",0.0015473670351207,"BS"
"6991","MH","DG",0.110722483326862,"BS"
"6992","MH","AN",0.00114437629044834,"BS"
"6993","MH","MOp",0.00434703245669661,"BS"
"6994","MH","VPM",0,"BS"
"6995","MH","ACB",0.010474251077962,"BS"
"6996","MH","LP",0.00439252739985458,"BS"
"6997","MH","PB",0.000228858430945289,"BS"
"6998","MH","IP",0,"BS"
"6999","MH","ZI",0.00169864003544595,"BS"
"7000","MH","DG",1.39429153153473,"BS"
"7001","MH","RSPv",0.440590241885325,"BS"
"7002","MH","CLA",0,"BS"
"7003","MH","PT",0.00477077568021056,"BS"
"7004","MH","RN",0.000799483314436624,"BS"
"7005","MH","RSPd",0.156724217768067,"BS"
"7006","MH","AM",0.000783339758385371,"BS"
"7007","MH","CUL",1.74033831392666e-08,"BS"
"7008","MH","AN",1.19691998497798e-05,"BS"
"7009","MH","PYR",0,"BS"
"7010","MH","ACAv",0.0169517223099465,"BS"
"7011","MH","VPL",0,"BS"
"7012","MH","CENT",2.07097470213921e-06,"BS"
"7013","MH","VAL",0,"BS"
"7014","MH","SIM",0,"BS"
"7015","MH","SSs",0.000782627098132515,"BS"
"7016","MH","LH",0.349004317633039,"BS"
"7017","MH","VM",0.000224968213211978,"BS"
"7018","MH","PFL",0,"BS"
"7019","MH","NOD",0,"BS"
"7020","MH","RPO",0.00490305509684514,"BS"
"7021","MH","AV",1.01574538912928e-05,"BS"
"7022","MH","LD",0.000603222335847688,"BS"
"7023","MH","PVT",0.0329928117689133,"BS"
"7024","MH","AAA",8.71701050819803e-05,"BS"
"7025","MH","PRM",0,"BS"
"7026","MH","MD",0.041510306613853,"BS"
"7027","MH","ACAd",0.0176716275206749,"BS"
"7028","MH","CP",3.56573688679079e-06,"BS"
"7029","MH","CA3",0.17078034158745,"BS"
"7030","MH","AI",0.00100358268726173,"BS"
"7031","MH","PO",0,"BS"
"7032","MH","CA1",0.980966045657147,"BS"
"7033","MH","MOs",0.0446640649133765,"BS"
"7034","MH","PG",0.000383183196448786,"BS"
"7035","MH","SSp",0.00276087506246411,"BS"
"7036","MH","CEA",0.000352543771803011,"BS"
"7037","MH","BLA",3.98570043560116e-05,"BS"
"7038","MH","FN",0,"BS"
"7039","MH","BLA",0,"BS"
"7040","MH","PFL",0.000713709905372139,"BS"
"7041","MH","AM",0,"BS"
"7042","MH","PO",0,"BS"
"7043","MH","LP",0.00677547492065656,"BS"
"7044","MH","PB",0,"BS"
"7045","MH","MOp",0.0074240560494784,"BS"
"7046","MH","SIM",1.66127668890439e-05,"BS"
"7047","MH","RPO",0,"BS"
"7048","MH","CP",0.0339652026330607,"BS"
"7049","MH","IP",0,"BS"
"7050","MH","MOs",0.0437283980444963,"BS"
"7051","MH","PVT",0.0436706297638097,"BS"
"7052","MH","ZI",0.000185692563384218,"BS"
"7053","MH","AV",0,"BS"
"7054","MH","AI",0.023334243703608,"BS"
"7055","MH","PRM",0.00478310465305148,"BS"
"7056","MH","CENT",0,"BS"
"7057","MH","ACAd",0.0138930113742568,"BS"
"7058","MH","RSPv",0.0576135350042683,"BS"
"7059","MH","DG",0.421349001668813,"BS"
"7060","MH","VPL",0.00037815155160792,"BS"
"7061","MH","MD",0.00242977637134285,"BS"
"7062","MH","VPM",0,"BS"
"7063","MH","CA1",0.840028728944155,"BS"
"7064","MH","SSp",0.0483625129125603,"BS"
"7065","MH","PYR",0,"BS"
"7066","MH","PT",0,"BS"
"7067","MH","ACB",1.1558139897742e-05,"BS"
"7068","MH","VAL",0,"BS"
"7069","MH","VM",0,"BS"
"7070","MH","CUL",0.000365868212652523,"BS"
"7071","MH","RSPd",0.175711380802268,"BS"
"7072","MH","PG",0.014699459368903,"BS"
"7073","MH","SSs",0.078779438789798,"BS"
"7074","MH","CEA",0,"BS"
"7075","MH","ACAv",0.0236234106263788,"BS"
"7076","MH","AN",8.29718538558305e-06,"BS"
"7077","MH","LH",0.59338657131603,"BS"
"7078","MH","NOD",0,"BS"
"7079","MH","FN",0,"BS"
"7080","MH","RN",0,"BS"
"7081","MH","LD",0.00164745369146644,"BS"
"7082","MH","AAA",0.000429387980409244,"BS"
"7083","MH","CLA",1.82836027253746e-07,"BS"
"7084","MH","CA3",0.110526051033968,"BS"
"7085","MH","NOD",1.23404973556717e-05,"BS"
"7086","MH","AM",0,"BS"
"7087","MH","AV",0,"BS"
"7088","MH","CUL",0.00428626598150549,"BS"
"7089","MH","RSPd",0.0699695977596191,"BS"
"7090","MH","LP",0.00367951899469239,"BS"
"7091","MH","ACAd",0.0368683905422176,"BS"
"7092","MH","MD",0.0393328538327875,"BS"
"7093","MH","AI",0.0724195297094832,"BS"
"7094","MH","CP",0.0151284260550056,"BS"
"7095","MH","VPL",2.72710408021561e-05,"BS"
"7096","MH","MOs",0.0898928523831402,"BS"
"7097","MH","VAL",0,"BS"
"7098","MH","RPO",0,"BS"
"7099","MH","VPM",0,"BS"
"7100","MH","BLA",0,"BS"
"7101","MH","AAA",0.00120974951936416,"BS"
"7102","MH","SSp",0.241551968707528,"BS"
"7103","MH","RN",0,"BS"
"7104","MH","PG",0.00308482795556447,"BS"
"7105","MH","CA3",0.00271788025840731,"BS"
"7106","MH","PFL",0.00187543310658311,"BS"
"7107","MH","LH",0.418691117841983,"BS"
"7108","MH","RSPv",0.015091639352678,"BS"
"7109","MH","PRM",0.000234078949334818,"BS"
"7110","MH","MOp",0.109012401069905,"BS"
"7111","MH","LD",0,"BS"
"7112","MH","CLA",0,"BS"
"7113","MH","CEA",0.0015641487422155,"BS"
"7114","MH","VM",1.87251210860243e-05,"BS"
"7115","MH","DG",0.128990794562989,"BS"
"7116","MH","ACB",0.00105486504855572,"BS"
"7117","MH","ACAv",0.0371402803170586,"BS"
"7118","MH","AN",0.003461289013531,"BS"
"7119","MH","CA1",0.00941373101083667,"BS"
"7120","MH","FN",0,"BS"
"7121","MH","PO",0,"BS"
"7122","MH","CENT",4.80361101073267e-05,"BS"
"7123","MH","SIM",1.90521072972217e-05,"BS"
"7124","MH","PB",0,"BS"
"7125","MH","PT",0,"BS"
"7126","MH","IP",0,"BS"
"7127","MH","PVT",0.232800947889206,"BS"
"7128","MH","ZI",4.19302942604689e-05,"BS"
"7129","MH","SSs",0.122707528671209,"BS"
"7130","MH","PYR",0,"BS"
"7131","LH","MOp",0.00214878536185052,"BS"
"7132","LH","RSPd",0.00319061936987952,"BS"
"7133","LH","RSPv",0.00354113043116974,"BS"
"7134","LH","CUL",0.028213863118117,"BS"
"7135","LH","VAL",0.000607406189421595,"BS"
"7136","LH","MD",0.500981694896901,"BS"
"7137","LH","VPM",4.84216158460153e-05,"BS"
"7138","LH","AAA",9.99945531954365e-05,"BS"
"7139","LH","CA1",0.546888536281803,"BS"
"7140","LH","IP",2.67954182527019e-05,"BS"
"7141","LH","PB",7.92916863246498e-05,"BS"
"7142","LH","PO",0.00280332578156266,"BS"
"7143","LH","BLA",0.000662793744662901,"BS"
"7144","LH","ACAv",0.000134449974812423,"BS"
"7145","LH","NOD",0.0040564665573081,"BS"
"7146","LH","AI",0.0129777363243602,"BS"
"7147","LH","LD",0.00129201465789175,"BS"
"7148","LH","RPO",0.0487894938638856,"BS"
"7149","LH","RN",0.045869801814872,"BS"
"7150","LH","ACB",0.00289604206699416,"BS"
"7151","LH","ACAd",0.000843593729770249,"BS"
"7152","LH","SIM",0.00763261403461418,"BS"
